id,sentiment,author,content,empty,anger,boredom,enthusiasm,fun,happiness,hate,love,neutral,relief,sadness,surprise,worry,depressed
1960763862,neutral,dafferss,I can't be mean without you.,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960763963,sadness,sarahlestrange,Now I'm all sad because I'll probably never see Fleetwood Mac.,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960806569,relief,whitmcclellan,it was days yesterday and probably today that I wish I had taken the top off my jeep.  I need help haha. IT'S FRICKEN HOT,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1960806856,neutral,patpreezy,I dunno...I thought I was funny,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960806953,sadness,NJDEVS,I feel guilty bc I think it's my fault the hard drive died,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960807273,neutral,Crel,"You HAD 6 - 5 star reviews in Canada, at least until the &quotTalk like a Canadian&quot incident",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960807415,sadness,PrinceAdam93,Could do with some messages to cheer me up  !!!!! @Beverleyknight,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960807693,happiness,galleysmith,"Hey welcome to VA, LOL.  It's muggy up here by DC too.  Worst part of summer I'd say",0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960808064,sadness,xiwantitallx,is in the costume shop cleaning and STARVING. Bring me food???,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960808720,love,kolfriendfeed,"35mins through the 1hr 20mins Google Wave demo, that looks a lot of fun, would love to test it though.  http//bit.ly/WnMSc",0,0,0,0,0,0,0,1,0,0,0,0,0,0
1960808956,sadness,hadarvc,"Sorry, but I don't see a Twitter user named @TomClain",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960809015,worry,sarahmette,say hi to the otters! They are my favorite- besides the fact they are slowly killing themselves with each shell they open.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960809017,worry,demilover5,sorry guys i didn't sign in for a while  sorry every1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960809129,neutral,djshottacee,"I jus spoke 2 my lawyer, if I blow trial 3to7",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960809381,worry,Liz_Pix,Horrid dream. I suspect I will have to cancel my plans tonight...,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960809431,neutral,j_marlow,Shitttttt,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960809457,neutral,irasistible,Snap To Grid. I just realized that I haven't seen Iqbal in 5 days.,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960809800,anger,HarryJA,Link to ff &quothow it works&quot is broke!,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1960809900,worry,GlynisMenace,So sorry to hear about your mum.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960810082,happiness,cbond007,I don't think I'm very well. Just in time for the weekend,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960810151,neutral,plannerpatricia,Follow Friday is a bit hard to do when my work kicks in on Fridays,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960810579,neutral,AliciaCaine,bad timing- a new mommy just called for newborn pictures and I can't fit the baby into my schedule no matter how hard I try,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960811112,worry,coortega,my online portfolio is down  great...esp when jobs are trying to look at it,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960811399,happiness,Iggyhopper,"I want dazzle,",0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960811552,neutral,paula_mcfly,"Plane tickets to UK and everywhere to Europe are BEYOND cheap (for June-Oct!!), but there's NO gig in the near future announced yet",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960811597,worry,GreenChicMama,"I agree, however I can't sell  until I'm a full brick &amp motar store...  soon though hopefully",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960811611,love,courtdee22,I THINK EVERYONE HATES ME ON HERE   lol,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1960811720,hate,Piratealice,"ow, I just rolled over my toe with my desk chair.",0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960811752,worry,elisaaa_,"The one day I do my hair, weather sucks  where is the sun?",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960812087,neutral,andygriffwozere,don't you agree?,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960812135,worry,lindsayshaw,"4 hours of sleep, a migraine, again? What is wrong with me?    hate my life",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960812512,worry,velogrrl,my riding time has been dismal too during these rainy weeks.  haven't been able to make myself to go to the gym instead.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960812607,worry,textualoffender,dammit i had the passes but i am still at work,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960812644,sadness,defygravity720,I'm just sick of stupid guys but for a moment u make me believe not all of them suck then I get back to reality,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960812888,worry,tylermunro,Going to the doctors now. Scared as shit.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960813248,worry,AlicenWonderLa,My body hurt  I need a rub down like NOW!,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960813431,worry,lost_dog,I am lost. Please help me find a good home.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960813657,worry,Miss_Janey,"i'm totally gutted, i ended up with my foot in a cast today so i can't travel to nottingham now to see you guys   xxx",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960814213,worry,Gravecat,"140 characters, I find, is rarely enough to elaborate much upon anything.",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960814657,sadness,mginn82,curses upon the ridiculously slow internetz at work!  The dang image just now loaded...,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960814796,neutral,paula_mcfly,"Plane tickets to UK and everywhere in Europe are BEYOND cheap (for June-Oct!!), but there's NO gig in the near future announced yet",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960814958,sadness,LDinh,lmao I need a shopping partner today.,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960815185,hate,guerillamilk,u suck! had i went to jail i couldnt tweet anymore,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960815535,love,inashlalaland,"it's you and me forever ?, it's you and me right now   flywithmeobsessive. Im crying",0,0,0,0,0,0,0,1,0,0,0,0,0,0
1960815803,fun,jacoblockhart,"Mucking about on Guitar Rig 3. The demo, that is",0,0,0,0,1,0,0,0,0,0,0,0,0,0
1960816199,worry,borninbrit,My throat hurts,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960816516,worry,jessjardine,Effy breaks my heart.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960816581,happiness,riahpf,concert tonight at fenwayyy! hopefully the rain stops,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960816677,sadness,aslesinski,"Unfortunately, I will be nowhere near the beach. I have fam in that area, too.",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960816732,neutral,maddiefry,watching it rain,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960816877,worry,voyage2k,"Aw, man!",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960816923,enthusiasm,Vero_Special,"nah, he won't  but I will sit here and enjoy the view -P",0,0,0,1,0,0,0,0,0,0,0,0,0,0
1960817125,love,Clareies,Kisses! or its screwed. i'll be a raggy old cat woman ha i'm pretty sure of it,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1960817237,hate,TinaSalazar,Got the sniffles   I SO don't want to get sick - I don't need this.,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960817356,hate,bbSTEPHANIE,"Just got woken up by my mom... Our ENTIRE first floor is flooded. All our furniture, curtains, moms expensive rugs.... Soaked and ruined",0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960817866,surprise,PlayRadioPlay,My mom just texted me and told me that Rodney was chasing fireflies in their backyard. Awwwww I'm miss him    http//twitpic.com/66pn1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1960817868,happiness,dontnamethis,Such a beautiful day. I just wish I had the energy to enjoy it.,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960818134,sadness,zephyrhills123,darn it that was supposed to be a haiku but the formatting failed me.,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960818158,neutral,ReneKinzett,"you would think so, Ali! I found Evan's web http//www.evanprice.co.uk/index.htm but no twitters",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960818196,neutral,Aleph009,I have to go to work now.,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960818403,worry,sheffield0474,http//pinkpawsforlife.org/ - pets get cancer too.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960818444,neutral,Bastante_P,hey handsome!  I'm packing,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960818559,sadness,SamGoessling,Really wants to buy new clothes,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960818690,neutral,ethanswanson,i hate not being able to twitterize on my cell phone  oh well,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960818727,worry,PhillipeFollop,"&quotIsn't she lovely? Isn't she beautiful?&quot Sorry Stevie, you're not really in a position to make that judgement  #steviewonder",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960818988,worry,KiraAnderson,Braxton was up at 230 untill 4am and now he won't sleep more than 15 minutes at a time! It's hard to be a mom on days like this!,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960819050,sadness,Smilerzgurl,walk was grand peeps lol feet are really hurting now thought  xx,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960819672,worry,brittney_sum87,Sitting home sick.... wish this cold wuld go away.... start skool mon!!! yay!!!! not so much,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960819896,happiness,xelectrostatic,"shopping with tonight, cant wait!  Lucky bastard has already finished work  im stuck here forever!",0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960820049,worry,RaenetteTan,trying to get into the groove of studying  heeelllppppp meeeeeeee,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960820352,sadness,charchee,How could they kill him? Hollyoaks made me sad.,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960820362,worry,kopigao,When they don't pop well. I feel lousier after playing those.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960820637,sadness,eb20x,i need to get my life together aka my apartment all cleaned and back how it was before my birthday,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960820828,neutral,letsgoduke,gah i forgot about separate bins. maybe this is a bad idea,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960821314,worry,ami2411,ahh everyone's out today taking in the sunny weather except me  might go and watch some tv...,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960857150,empty,limecello,"I like fridays generally, but class is extended today  and I'm starving X haha /whine&gt O-P",1,0,0,0,0,0,0,0,0,0,0,0,0,0
1960857833,neutral,MKFlynn,I'm with ya.... doesn't  follow me either,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960858521,surprise,usuke,??? weekend standby duty??????????????????????????????????????????????????,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1960858748,happiness,omgsean,getting cds ready for tour,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960858820,worry,ImaginaryX,got back from walking to school gotta go back around one or two that heat almost gave me a stroke,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960859052,neutral,holblake,goin to work,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960859086,worry,karlea,you know you're working to late when you hear about the sun setting via twitter,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960859191,worry,AngelaCatherine,starting phase 1 of operation &quotbe productive&quot- pack clothes. can't find pink tank top!! oh no!!!,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960859266,love,luvinmesomed,It's gonna be hot here today too. today is Ryan's last day of pre-k. I can't believe it!  I've been a SAHM since I had him!,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1960859287,relief,JELuttrull,Ok its suppose 2b followfriday not unfollow Friday  aw well I have nice tweeters anyway! -almost doesnt sound right...lol),0,0,0,0,0,0,0,0,0,1,0,0,0,0
1960859432,neutral,deedeefr,presentations finished. Busted ankle after stupido models broke catwalk and I TWICE fell in hole in beautiful bottle green Mary Janes,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960859442,sadness,CassidyLovesYou,- me and my mom's cars were broken into.  I feel violated.,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960859823,neutral,DMD666,KILL IT JASMINE! Haven't talked to you for ages.,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960860254,neutral,MissCCDemented,"Ok I'm frustrated, there is hella dust between the screens of my blackberry",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960860290,sadness,BritTheIntern,My car is in the car hospital for the nxt 7 days  I gotta go pick up a loaner car b4 6! Bein without wheels 4 7day will set me back heavy!,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960860729,worry,uluvsheena,did you already get your update? I havent yet,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960860950,worry,Jovi_Jonas, lol y? is it really gross??  i'm HUNGRY and theres nothin to have,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960861119,neutral,kevinbracken,Need a nap  but I have to take 4 trains now,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960861234,worry,azzauk,not sure I can make it afterall,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960861397,worry,xxgracie04xx,"i had my chance and blew it, now i have to suffer the consequences..gnite tweeps",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960861531,worry,FocuseDaily,kids out for summer/ pool has been taken over/ no more tanning girls  #haiku #yayschoolisout #sarcasm,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960862057,sadness,tiffiniholland,oh no!!!  well..... When you get back lots of pictures!!!,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960862577,worry,zoombaby,My sister got a lunch date and I don't,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960862935,hate,KevSpiers,bugger didn't know that  shame people have to stick there nose in!,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960863363,sadness,SpaceVidcast,"Alas, we can't broadcast the lunches as we have no bandwidth in those rooms",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960863696,hate,wetheryan,I HATE FLORISTS  No rose for cassadee tomorrow now / fricken fag florist people { hmm..need something else...hmm...,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960864509,worry,MissMahoganyT,Sitting at my desk wishing things were different,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960864593,worry,Hammonassett,is wondering why no one else is following it....  C'mon people!,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960864881,neutral,brianisawesome,@aigulf,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960865527,worry,geribabyyy,so sad i have to pay $60,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960866055,love,serial,*hugs* me too.,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1960866158,worry,SarahHoste,Not feeling comfortable with myself today,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960866492,worry,filmfaker09,you looked great for being sick yesterday! i'm sorry I didn't really make an effort to say hi...  I was preoccupied for a while,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960866929,sadness,michelleashraf,I SO should've gone right now!!! *wish I could alter time!!  *,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960867210,neutral,xxLINDSAYxx,she said no,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960867244,relief,Frangelo,cause i wasn't there!,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1960867380,love,xtifferyx,"i forgot to put my work clothes in the dryer  also, i love my new slippers!",0,0,0,0,0,0,0,1,0,0,0,0,0,0
1960867459,worry,glam_girl_tee,I HAVE A HEADACHE,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960867575,happiness,lolamarya,"So I cannot find my poetry book. It wasn't at my dad's and I'm about to tear up my room looking for it. It I don't, I'm gonna be sad",0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960868483,happiness,allyugadawg,"Me Too! Its hard to argue w/ him 'cause he makes some great points, i just can't wrap my heart around that one",0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960868535,sadness,sydneyrenee,Tracy and Berwick breaks my achy breaky heart  They split ways in the hallways.,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960868779,happiness,dansterdavid,Chatted with my old schoolmates. Awww  I miss my Highschool.,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960869075,sadness,Alexmilway, OOh but you soon get to meet the dung mice!!,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960869603,worry,AnnJeeEinmo,is sooo confused these days   But glad to be back from Lillestrï¿½m,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960869894,worry,bonnietsang,"Of all things good and awesome about shooting destination weddings, I'll miss my baby girl for few days.   #fb",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960869895,neutral,tomtiger123,is watching the final episode of E.R  Goon SuBo 2 win Britians Got Talent,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960869957,surprise,atomicplayboy,What? I was being serious.,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1960870564,sadness,wcsideshow,"Awh, its the last day of the tour  I'll miss hangin w/and Children 183. Soooo...let's make it an awesome nite in OK!!",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960870774,neutral,eivl,http//pic.im/4d8   Horten moss kï¿½,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960870809,neutral,auntiedragon,"I've been killing ants today ( put workers to alcohol for genetic analysis). I feel kind of bad for that... Its necessary, but not nice",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960870847,happiness,crazy_sarah,WALES HERE I AM! 1st 2 weeks away in wales. but idk if the guys at school really like me...,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960871098,sadness,CynthiaBuroughs,"they are gone after I restarted TwetDeck  , and I wanted to follow  the peeps that I got posted frommy friends /",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960871159,surprise,zandperl,"Energy steadily increasing, thankfully, but the cough isn't going away.",0,0,0,0,0,0,0,0,0,0,0,1,0,0
1960871691,sadness,ScotsThistle,Gutted you won't be on live office girls anymore,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960871813,worry,JChang3,"hahah yeah, i had the same problem. Tomorrow there is a bday dinner for Terry at 730 so i don't think we'll see the fight",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960871822,fun,jillraf,That's always fun to clean up,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1960872623,neutral,OneLoveAB,starting to pack stuff up,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960872744,worry,victoireo,"my car is in at the garage &amp is not coming out anytime soon! last time I heard the gearbox was the problem, still waiting for the quote.",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960872766,sadness,Awbrayy,Taking my brother to the airport  Then gym.,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960873353,enthusiasm,HotMess4CCNK,I want to SOOOOOOO BAD!!!,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1960874124,sadness,ksatt,you don't wanna see me while you're here?,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960874279,neutral,laurakempton,eating lunch. then school,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960874435,worry,djphotography,"On hold with unemployment, hoping to get call completed before I need to get daughter from school! Not looking good",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960874743,neutral,jenjeahaly,I'll hopefully get a chance to play it tomorrow. Hope it's good otherwise I've wasted so many points,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960874750,worry,jesicama,"Iï¿½m Back, sorry, lot a work  news?",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960875002,empty,munipenny,I know  My bro asked if I shaked my fists and now own 6 cats. Will have to make up for last night this weekend when I'm in Philly.,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1960875774,empty,herozero53,bored bored bored. nothing to do today besides work at 5,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1960900130,hate,aiyshamisha,not impressed....! it might go away if you complain too much!  x,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960900440,worry,upso,ok nevermind. photo was set to private. sorry.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960900792,sadness,rlyneMARIE,just got home from school and from the wake of my friend's father.  so tired..,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960900960,sadness,shirlswifty,"is off to get her hair cut in the morning, and is not looking forward to spending a weekend alone",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960901140,sadness,TylerTragic,Life can get soo Dull sometimes what do you do when u have no 1 around  x,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960901222,worry,kayla_maynard,i think i am going to do lennys.. i dont know! ahh! lol i hate making decsions!,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960901387,hate,stefanpelayo,i hate my new section this school year.. huhu..,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960901389,neutral,stinaeli,im back on twitter.,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960901495,neutral,UrbanGlamxX,lmaoo me too  &amp omg thank you 8-| he does need to act his damn age. I'd be ashamed if he was my damn grandpa 8-|.,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960901797,happiness,weiseldog,"well, i must say she is very lucky to have you! i guess that means no chillin and concert with me huh",0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960901988,surprise,latirana,u never told me abt ur date ... who is the lucky guy im so out of the loop,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1960902150,sadness,standardpoodlel,I'm too busy at work today...it is interferring with socializing,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960902194,happiness,markhawker, *waves to make it all OK again*,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960902624,worry,kellieburgess,TGIF! What a morning! It's been non-stop &amp I need coffee. Stayed up late last night trying to get todays work done. Didn't work,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960902724,surprise,saturnian_s,"juice! I miss juice, any fruit",0,0,0,0,0,0,0,0,0,0,0,1,0,0
1960902861,sadness,iMuff,"Broke Up with girlfriend, FEELING Very lonely and heartbroken  Sad times guys (N)",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960902882,worry,Mari1189,"I totally agree. I just don't like it when everybody closes the windows in buses, trains etc. I'm afraid of getting diseases there",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960902907,neutral,mcsantia,"haha, I actually have it here but it won't hook up to the internet!",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960903104,sadness,NmcDee,Yeaa i'm so sad i've watched her live performances in Peru etc and they are EPIC!   I wish she'd just come to N.I! lol xo,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960903364,sadness,bishopia,the mall i once worked at has turned into a very depressing place,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960903539,hate,sc4twit,Stupid kubuntu keeps on freezing on me. I thought linux never freezes,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960903914,worry,Kristina_Cooper,   What To Say?,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960904269,hate,briarrose1306,"going to Disney World, lucky bitch.",0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960904459,neutral,larasati,I've got no idea how to reach the birthday brunch location.. Roads around west Jkt? Clueless,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960904853,worry,artreverie,oh Nancy - so sorry for your loss  &amp wishing you the best!,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960904903,worry,brandih,Slept at my parents the bed was hard as a rock now my back feels like a rock,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960905153,neutral,jatori,Still at work.,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960905445,happiness,caitlinw13,..exams.  haha just remembrd the china buffet king yesterday. vair amusing ....,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960905559,sadness,ohsnapattack,(oh snap,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960905670,worry,KevinRWright,I could have bought a Vespa with the amount of money I just spent,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960906107,sadness,mahafreed,lol.. zzzzy in office and I'm alone in my bay again.,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960906137,worry,megerah,industrial tommorow! oh yeah &amp I get to go see a bunch of old people go away forever &amp I will probably cry all over the place.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960906439,worry,KIST_ME,I always feel like I'm betraying her trust in me when I drop the pup off at the groomer.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960907183,surprise,ilovedannyjones,Is it true that you love brazil more than australia  nitey,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1960907311,sadness,MamaSeal,http//twitpic.com/66q88 - So....I don't have a PE  but I do have a Pocket Artoo!,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960907330,sadness,LaurettaVR,it's raining..,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960907350,worry,EVPS_MEMBER,thinkin &amp tryin 2 figure out lifes tricks,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960907396,worry,manduhhluvsjb,omg i was so nervous last block. i had my speech and i almost puked. it was horrible.... i bet i got a bad grade on it....,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960907499,neutral,troph123,"thought id tanned after an hour in the sun, i was wrong....i've just burnt",0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960907587,surprise,ensign117,heading down to beach! still no fone....woo!,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1960908039,sadness,MandaDawn, I was SUPPOSED to be coming...life got in the way lol give my friends a wild time!!!,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960908186,worry,r0xp0x,I want Guitar HeroWorld Tour SOO bad.,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960908419,boredom,monicananz,I am sooooooo bored in textiles !,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1960908651,happiness,martinmccloud,Managed to find a bottle of Pimm's! If only we had the weather to go with it,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1960908799,worry,B1GgP3tE,just realized i gained 40 pounds in the last year  http//bit.ly/wCr3a,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960909186,hate,mandahs,"TGIF I don't like 12 hour workdays  I need to stand up, run around 4 a while.... too much sitting!!! Plus, I have honest ade tea 2day! YAY",0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960909270,relief,mininni,On a flight home  after an awesome trip with my cousin! Miss you sophia,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1960909310,neutral,dougiemcfly17,it's saying that it is the wrong link-it cannot find the address.,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1960909333,worry,Emily91692,I'm really bored! My brother went to get his permit! Stay off the roads! Jk lol! It feels like all my friends have abandoned me! Except 1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960909337,hate,TdMPhotography,yeah sucks eh!,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1960909409,worry,chelbel3,I would be there... But I live across the country,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960909426,worry,Osiris292,"so hot in the office as air con been broken for weeks, fans on all round office but they just push hot air around really and not helping",0,0,0,0,0,0,0,0,0,0,0,0,1,0
1960909699,sadness,MyAppleStuff,"cool, not a big user of DM though",0,0,0,0,0,0,0,0,0,0,1,0,0,0
1960909714,love,AmyJade,I'm still waiting for them to recontinue their &quotbreathless&quot scent..  lol,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1960909790,worry,LarisaDanielle,wait a sec. there are only 8 more days left of hotdogging?  ....i did not sign up for this...,0,0,0,0,0,0,0,0,0,0,0,0,1,0
